Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00   17816/17816       calculateTotalPopSpec(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [42]
[110]    0.0    0.00    0.00   17816         std::vector<int, std::allocator<int> >::push_back(int&&) [110]
                0.00    0.00   17816/317816      std::remove_reference<int&>::type&& std::move<int&>(int&) [71]
                0.00    0.00   17816/17816       void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [109]
-----------------------------------------------
                0.00    0.00    2781/13905       removeInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, std::vector<double, std::allocator<double> > (&) [1][3]) [46]
                0.00    0.00    2781/13905       std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [125]
                0.00    0.00    2781/13905       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [127]
                0.00    0.00    5562/13905       std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
[111]    0.0    0.00    0.00   13905         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [111]
                0.00    0.00   13905/25211       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [102]
-----------------------------------------------
                0.00    0.00    2781/11124       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [127]
                0.00    0.00    8343/11124       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [129]
[112]    0.0    0.00    0.00   11124         double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [112]
                0.00    0.00   11124/19831       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [106]
-----------------------------------------------
                0.00    0.00      41/5653        std::vector<double, std::allocator<double> >::push_back(double const&) [56]
                0.00    0.00      50/5653        void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [53]
                0.00    0.00    5562/5653        std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
[113]    0.0    0.00    0.00    5653         std::vector<double, std::allocator<double> >::end() [113]
                0.00    0.00    5653/25211       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [102]
-----------------------------------------------
                0.00    0.00      41/5653        void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00      50/5653        void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
                0.00    0.00    2781/5653        removeInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, std::vector<double, std::allocator<double> > (&) [1][3]) [46]
                0.00    0.00    2781/5653        std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [125]
[114]    0.0    0.00    0.00    5653         std::vector<double, std::allocator<double> >::begin() [114]
                0.00    0.00    5653/25211       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [102]
-----------------------------------------------
                0.00    0.00    5562/5562        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [120]
[115]    0.0    0.00    0.00    5562         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [115]
-----------------------------------------------
                0.00    0.00    5562/5562        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::move<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [130]
[116]    0.0    0.00    0.00    5562         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [116]
-----------------------------------------------
                0.00    0.00    2781/2781        void std::allocator_traits<std::allocator<double> >::destroy<double>(std::allocator<double>&, double*) [124]
[117]    0.0    0.00    0.00    2781         void __gnu_cxx::new_allocator<double>::destroy<double>(double*) [117]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::cbegin() const [122]
[118]    0.0    0.00    0.00    2781         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [118]
-----------------------------------------------
                0.00    0.00    2781/2781        removeInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, std::vector<double, std::allocator<double> > (&) [1][3]) [46]
[119]    0.0    0.00    0.00    2781         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [119]
                0.00    0.00    2781/19831       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [106]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [125]
[120]    0.0    0.00    0.00    2781         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [120]
                0.00    0.00    5562/5562        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [115]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
[121]    0.0    0.00    0.00    2781         bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [121]
                0.00    0.00    5562/19831       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [106]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [125]
[122]    0.0    0.00    0.00    2781         std::vector<double, std::allocator<double> >::cbegin() const [122]
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [118]
-----------------------------------------------
                0.00    0.00    2781/2781        double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [128]
[123]    0.0    0.00    0.00    2781         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [123]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
[124]    0.0    0.00    0.00    2781         void std::allocator_traits<std::allocator<double> >::destroy<double>(std::allocator<double>&, double*) [124]
                0.00    0.00    2781/2781        void __gnu_cxx::new_allocator<double>::destroy<double>(double*) [117]
-----------------------------------------------
                0.00    0.00    2781/2781        removeInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, std::vector<double, std::allocator<double> > (&) [1][3]) [46]
[125]    0.0    0.00    0.00    2781         std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [125]
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::cbegin() const [122]
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [120]
                0.00    0.00    2781/5653        std::vector<double, std::allocator<double> >::begin() [114]
                0.00    0.00    2781/13905       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [111]
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [125]
[126]    0.0    0.00    0.00    2781         std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
                0.00    0.00    5562/5653        std::vector<double, std::allocator<double> >::end() [113]
                0.00    0.00    5562/13905       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [111]
                0.00    0.00    2781/2781        bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [121]
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::move<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [130]
                0.00    0.00    2781/2781        void std::allocator_traits<std::allocator<double> >::destroy<double>(std::allocator<double>&, double*) [124]
-----------------------------------------------
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [129]
[127]    0.0    0.00    0.00    2781         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [127]
                0.00    0.00    2781/11124       double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [112]
                0.00    0.00    2781/13905       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [111]
-----------------------------------------------
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [129]
[128]    0.0    0.00    0.00    2781         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [128]
                0.00    0.00    2781/2781        double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [123]
-----------------------------------------------
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::move<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [130]
[129]    0.0    0.00    0.00    2781         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [129]
                0.00    0.00    8343/11124       double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [112]
                0.00    0.00    2781/2781        double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [128]
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [127]
-----------------------------------------------
                0.00    0.00    2781/2781        std::vector<double, std::allocator<double> >::_M_erase(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [126]
[130]    0.0    0.00    0.00    2781         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::move<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [130]
                0.00    0.00    5562/5562        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [116]
                0.00    0.00    2781/2781        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [129]
-----------------------------------------------
                0.00    0.00    2760/2760        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [25]
[131]    0.0    0.00    0.00    2760         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [131]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [48]
[132]    0.0    0.00    0.00    1024         std::normal_distribution<double>::param_type::mean() const [132]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [48]
[133]    0.0    0.00    0.00    1024         std::normal_distribution<double>::param_type::stddev() const [133]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::lognormal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::lognormal_distribution<double>::param_type const&) [50]
[134]    0.0    0.00    0.00    1024         std::lognormal_distribution<double>::param_type::m() const [134]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::lognormal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::lognormal_distribution<double>::param_type const&) [50]
[135]    0.0    0.00    0.00    1024         std::lognormal_distribution<double>::param_type::s() const [135]
-----------------------------------------------
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [137]
[136]    0.0    0.00    0.00     624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [136]
-----------------------------------------------
                0.00    0.00     624/624         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [236]
[137]    0.0    0.00    0.00     624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [137]
                0.00    0.00     624/624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [136]
-----------------------------------------------
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [139]
[138]    0.0    0.00    0.00     623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [138]
-----------------------------------------------
                0.00    0.00     623/623         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [236]
[139]    0.0    0.00    0.00     623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [139]
                0.00    0.00     623/623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [138]
-----------------------------------------------
                0.00    0.00     546/546         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [160]
[140]    0.0    0.00    0.00     546         double* std::__niter_base<double*>(double*) [140]
-----------------------------------------------
                0.00    0.00       3/405         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
                0.00    0.00     201/405         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
                0.00    0.00     201/405         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [146]
[141]    0.0    0.00    0.00     405         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [141]
-----------------------------------------------
                0.00    0.00     400/400         std::vector<int, std::allocator<int> >::clear() [143]
[142]    0.0    0.00    0.00     400         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [142]
                0.00    0.00     396/100443      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [76]
                0.00    0.00     396/100401      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [79]
-----------------------------------------------
                0.00    0.00     200/400         calculateTotalPopSpec(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [42]
                0.00    0.00     200/400         calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [58]
[143]    0.0    0.00    0.00     400         std::vector<int, std::allocator<int> >::clear() [143]
                0.00    0.00     400/400         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [142]
-----------------------------------------------
                0.00    0.00      91/273         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [166]
                0.00    0.00     182/273         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [154]
[144]    0.0    0.00    0.00     273         __gnu_cxx::new_allocator<double>::max_size() const [144]
-----------------------------------------------
                0.00    0.00      42/224         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [177]
                0.00    0.00     182/224         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [155]
[145]    0.0    0.00    0.00     224         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [145]
-----------------------------------------------
                0.00    0.00     201/201         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
[146]    0.0    0.00    0.00     201         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [146]
                0.00    0.00     201/405         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [141]
                0.00    0.00     201/102430      operator new(unsigned long, void*) [75]
-----------------------------------------------
                0.00    0.00       3/201         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
                0.00    0.00     198/201         std::vector<int, std::allocator<int> >::push_back(int const&) [148]
[147]    0.0    0.00    0.00     201         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
                0.00    0.00     201/405         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [141]
                0.00    0.00     201/201         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [146]
-----------------------------------------------
                0.00    0.00       1/201         getForestCellList(int (*) [2], std::vector<int, std::allocator<int> >&) [227]
                0.00    0.00     200/201         calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [58]
[148]    0.0    0.00    0.00     201         std::vector<int, std::allocator<int> >::push_back(int const&) [148]
                0.00    0.00     198/201         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
                0.00    0.00       3/21          std::vector<int, std::allocator<int> >::end() [196]
                0.00    0.00       3/3           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
-----------------------------------------------
                0.00    0.00     200/200         main [1]
[149]    0.0    0.00    0.00     200         store2ColFiles(std::basic_ofstream<char, std::char_traits<char> >&, int, int) [149]
-----------------------------------------------
                0.00    0.00     200/200         main [1]
[150]    0.0    0.00    0.00     200         storeVec(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<int, std::allocator<int> >*, int, int) [150]
                0.00    0.00   18016/449346      std::vector<int, std::allocator<int> >::operator[](unsigned long) [70]
                0.00    0.00    9208/449730      std::vector<int, std::allocator<int> >::size() const [69]
-----------------------------------------------
                0.00    0.00       7/189         std::vector<double, std::allocator<double> >::~vector() [211]
                0.00    0.00      82/189         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00     100/189         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
[151]    0.0    0.00    0.00     189         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [151]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::max_size() const [153]
[152]    0.0    0.00    0.00     182         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [152]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [52]
[153]    0.0    0.00    0.00     182         std::vector<double, std::allocator<double> >::max_size() const [153]
                0.00    0.00     182/182         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [152]
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [155]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [155]
[154]    0.0    0.00    0.00     182         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [154]
                0.00    0.00     182/273         __gnu_cxx::new_allocator<double>::max_size() const [144]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::max_size() const [153]
[155]    0.0    0.00    0.00     182         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [155]
                0.00    0.00     182/182         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [154]
                0.00    0.00     182/224         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [145]
-----------------------------------------------
